type,time,x,y,z
Completed,475.80865799999947,10.061617851257324,41.0025520324707,0.7595144510269165
Completed,478.2050869999993,9.991595268249512,41.018341064453125,0.7549622058868408
Completed,481.79608699999915,10.160733222961426,41.00075149536133,0.7583844065666199
Completed,485.03468399999946,10.082866668701172,41.005531311035156,0.7571315169334412
Completed,487.2952749999993,10.054868698120117,41.00366973876953,0.7567605972290039
Missed,488.82391099999927,7.400489330291748,4.990503787994385,0.7549999952316284
Completed,490.1744449999992,10.061529159545898,41.01776123046875,0.7534871101379395
Completed,493.7242889999993,10.195472717285156,41.01274871826172,0.7549798488616943
Completed,499.88185499999935,10.06927490234375,41.01986312866211,0.7515521049499512
Missed,500.70739399999934,7.400489330291748,4.990503787994385,0.7549999952316284
Completed,502.6748719999995,10.119004249572754,41.00859451293945,0.7567883729934692
Completed,505.26720299999965,10.074057579040527,41.00217056274414,0.7566140294075012
Missed,509.9008129999995,7.400498867034912,4.990506172180176,0.7550000548362732
Completed,511.8291139999993,10.068401336669922,41.006256103515625,0.7552170753479004
Missed,512.9767279999994,7.400489330291748,4.990503787994385,0.7549999952316284
Completed,514.0911189999994,10.063191413879395,41.00386428833008,0.7568310499191284
Missed,516.0052139999992,7.400489330291748,4.990503787994385,0.7549999952316284
Completed,526.763922999999,10.176937103271484,41.02009963989258,0.757515013217926
Missed,527.684153999999,7.400498867034912,4.990506172180176,0.7550000548362732
Completed,528.944307999999,10.035918235778809,41.01253128051758,0.7549571990966797
Completed,532.898898999999,10.06026554107666,41.01194381713867,0.7542067766189575
Missed,533.5548169999988,7.400489330291748,4.990503787994385,0.7549999952316284
Missed,536.4051719999985,7.400489330291748,4.990503787994385,0.7549999952316284
Completed,537.6970479999985,10.004252433776855,41.01897048950195,0.7549895644187927
Completed,547.117561999999,10.09713077545166,41.004032135009766,0.7576228380203247
Completed,549.987624999999,10.05578899383545,41.01871109008789,0.7515339255332947
Completed,552.5918699999988,10.17063045501709,41.018280029296875,0.7603880167007446
Completed,554.8668119999986,10.100093841552734,41.00423812866211,0.7575052380561829
Missed,556.2529109999986,7.400498867034912,4.990506172180176,0.7550000548362732
Completed,558.0888269999987,10.11687183380127,41.00877380371094,0.7567137479782104
Missed,558.9863319999989,7.400489330291748,4.990503787994385,0.7549999952316284
Completed,560.1333319999987,10.060999870300293,41.00263977050781,0.7569974660873413
Missed,561.9396489999988,7.400489330291748,4.990503787994385,0.7549999952316284
Missed,564.7338439999992,7.400498867034912,4.990506172180176,0.7550000548362732
Completed,574.6971369999986,10.048614501953125,41.007877349853516,0.7556487917900085
