type,time,x,y,z
Missed,384.00311600000003,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,386.8940690000001,10.159974098205566,41.01569747924805,0.7549759745597839
Missed,386.92549100000014,7.400444030761719,4.9741387367248535,0.7550000548362732
Missed,392.99356900000026,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,396.29755000000034,10.188811302185059,41.01405334472656,0.7562034130096436
Missed,399.9299800000004,7.3468804359436035,4.9750518798828125,0.7550003528594971
Completed,402.3764940000004,9.950329780578613,41.024681091308594,0.7550019025802612
Missed,402.3764940000004,7.400444030761719,4.9741387367248535,0.7550000548362732
Missed,411.7087640000008,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,411.9958430000008,9.946459770202637,41.015541076660156,0.7549893260002136
Missed,414.7596230000008,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,414.9606520000008,9.947476387023926,41.00247573852539,0.7550048828125
Missed,417.6841080000006,7.400444030761719,4.9741387367248535,0.7550000548362732
Missed,423.98671100000064,7.400444030761719,4.9741387367248535,0.7550000548362732
Missed,426.93308400000086,7.400448799133301,4.9741530418396,0.7549999356269836
Completed,427.00238000000087,10.175189018249512,41.0106086730957,0.7549976110458374
Missed,435.89350800000136,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,436.2106500000013,10.233733177185059,41.02555465698242,0.7550539970397949
fall,436.5999910000013,9.312926292419434,21.550846099853516,0.5988979339599609
Completed,438.9236910000013,10.185937881469727,41.0197639465332,0.7546130418777466
Missed,439.1734750000013,7.400448799133301,4.9741530418396,0.7549999356269836
Completed,447.91326500000173,10.155431747436523,41.00505065917969,0.7550020217895508
Missed,451.2343530000021,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,451.76467600000205,9.947285652160645,41.00267028808594,0.7550066709518433
Completed,454.4884780000022,10.192437171936035,41.01993179321289,0.7552096843719482
Completed,460.7269840000022,9.94625186920166,41.01632308959961,0.7549933195114136
Completed,466.461390000002,10.200350761413574,41.002201080322266,0.7573962211608887
Completed,469.4329160000018,10.189480781555176,41.020233154296875,0.7562252879142761
Completed,472.79454200000174,10.1644287109375,41.01212692260742,0.7544053792953491
Missed,475.2399390000016,7.400448799133301,4.9741530418396,0.7549999356269836
Completed,475.3179540000016,10.21848201751709,41.020965576171875,0.7550269961357117
Completed,478.55252600000176,10.193808555603027,41.0145149230957,0.7574120163917542
Completed,485.0313370000016,9.945571899414062,41.01658630371094,0.7549943923950195
Missed,487.3328010000013,7.400448799133301,4.9741530418396,0.7549999356269836
Completed,487.7556440000013,10.196097373962402,41.000667572021484,0.7577771544456482
fall,487.89245400000135,9.31106185913086,21.551345825195312,0.5991501212120056
Completed,490.12742600000155,10.155597686767578,41.01552963256836,0.7549937963485718
Missed,496.11863300000164,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,496.66737900000174,9.94922161102295,41.01323318481445,0.7549946308135986
Completed,499.14086700000183,10.351831436157227,41.02598190307617,0.7549999952316284
Missed,499.14086700000183,7.400448799133301,4.9741530418396,0.7549999356269836
Missed,502.14463000000194,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,511.524004000002,10.195333480834961,41.00619125366211,0.7579920887947083
Missed,514.1583200000018,7.400444030761719,4.9741387367248535,0.7550000548362732
fall,514.9224320000019,9.311057090759277,21.55132484436035,0.5991449356079102
Completed,517.5658840000019,10.195854187011719,41.02199172973633,0.7577186822891235
Missed,520.1297040000019,7.400444030761719,4.9741387367248535,0.7550000548362732
fall,520.5584650000018,9.012813568115234,21.733627319335938,0.5895729064941406
Missed,523.0535670000019,7.400444030761719,4.9741387367248535,0.7550000548362732
Completed,523.3496760000019,10.143786430358887,41.00808334350586,0.7549999952316284
Completed,531.6006660000024,10.192461967468262,41.00178527832031,0.7599098682403564
Completed,534.820507000002,10.205788612365723,41.025081634521484,0.7513102889060974
fall,535.4034760000019,9.311259269714355,21.545289993286133,0.5978347063064575
Completed,537.747111000002,10.19694995880127,41.00992202758789,0.7553632855415344
Missed,542.944580000002,7.400448799133301,4.9741530418396,0.7549999356269836
Completed,543.1325680000022,10.193414688110352,41.02620315551758,0.752457857131958
Missed,545.6925120000022,7.400444030761719,4.9741387367248535,0.7550000548362732
Missed,548.5493460000026,7.400444030761719,4.9741387367248535,0.7550000548362732
Missed,551.3183330000029,7.400444030761719,4.9741387367248535,0.7550000548362732
