type,time,x,y,z
Missed,64.76530799999988,7.400503158569336,4.990535259246826,0.7549999952316284
Missed,70.9402169999999,7.400503158569336,4.990535259246826,0.7549999952316284
Missed,77.17911099999996,7.400508403778076,4.990542411804199,0.755000114440918
Completed,90.89063200000005,10.099685668945312,41.00938415527344,0.7542475461959839
Missed,95.45597400000004,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,96.56134,10.062362670898438,41.00287628173828,0.7565447688102722
Missed,107.655801,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,109.23406099999995,10.135947227478027,41.00739288330078,0.7550104856491089
fall,117.77082899999988,9.49091625213623,21.489377975463867,0.5862843990325928
Completed,121.3550949999999,10.049073219299316,41.005096435546875,0.7562887668609619
Completed,127.30014599999994,10.105680465698242,41.011749267578125,0.7559311389923096
Missed,131.54102300000008,7.400508403778076,4.990542411804199,0.755000114440918
Completed,132.5061780000001,10.166248321533203,41.01372146606445,0.7550000548362732
Missed,137.60967000000014,7.400503158569336,4.990535259246826,0.7549999952316284
Missed,149.770191,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,163.53311099999988,10.046404838562012,41.015316009521484,0.7543352246284485
Missed,168.26342399999973,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,169.90177999999975,10.129453659057617,41.01980972290039,0.7601523399353027
Completed,182.14954399999962,10.149028778076172,41.00736618041992,0.7595984935760498
Completed,188.86874099999946,10.068851470947266,41.00132369995117,0.7567278146743774
Completed,194.85103999999941,10.15672779083252,41.01425552368164,0.7525379657745361
Completed,200.7854789999994,10.234589576721191,41.01050567626953,0.7603619694709778
Missed,205.36285199999955,7.400508403778076,4.990542411804199,0.755000114440918
Completed,207.1031579999995,10.222187995910645,41.01115798950195,0.7623403668403625
Missed,217.56969199999943,7.400508403778076,4.990542411804199,0.755000114440918
Completed,219.2964669999994,10.084644317626953,41.00839614868164,0.7548270225524902
Completed,231.43970399999935,10.062602043151855,41.019676208496094,0.7513641119003296
Completed,236.35393199999936,10.062685012817383,41.005062103271484,0.7559229135513306
Completed,242.8297589999994,10.003180503845215,41.004638671875,0.7550417184829712
Missed,247.0764969999994,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,248.83368199999947,10.217931747436523,41.005332946777344,0.7550001740455627
Missed,253.25995999999955,7.400503158569336,4.990535259246826,0.7549999952316284
Missed,259.2878939999994,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,273.2676939999996,10.058418273925781,41.012779235839844,0.753994882106781
Completed,279.36750899999964,10.047335624694824,41.003440856933594,0.7562001347541809
Completed,285.26405000000017,10.134828567504883,41.005157470703125,0.7579361796379089
Missed,289.57553299999995,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,291.5770559999999,10.232794761657715,41.02169418334961,0.7624247074127197
Completed,303.87798099999947,10.1921968460083,41.02002716064453,0.7569493651390076
